TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,SUBSTATE,MAIN_SOC,BUS_POWER,ACTIVE_MECHS,ACTIVE_CAMERA,MATEK
1059,00:00:00,1,F,LAUNCH_PAD,0.1,21.0,101325.3,4.2,0.48,0.0,0.0,0.0,0.0,0.0,9.81,00:00:00,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.028,0,0,EMULATOR
1059,00:00:01,2,F,LAUNCH_PAD,0.1,21.0,101323.7,4.2,0.49,0.0,0.0,0.0,0.0,0.0,9.81,00:00:01,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.047,0,0,EMULATOR
1059,00:00:02,3,F,LAUNCH_PAD,0.2,21.0,101323.5,4.2,0.45,0.0,0.0,0.0,0.0,0.0,9.81,00:00:02,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,1.891,0,0,EMULATOR
1059,00:00:03,4,F,LAUNCH_PAD,0.3,21.0,101320.0,4.19,0.48,0.0,0.0,0.0,0.0,0.0,9.81,00:00:03,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.011,0,0,EMULATOR
1059,00:00:04,5,F,LAUNCH_PAD,0.3,20.9,101318.3,4.19,0.45,0.0,0.0,0.0,0.0,0.0,9.81,00:00:04,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,1.886,0,0,EMULATOR
1059,00:00:05,6,F,LAUNCH_PAD,-0.3,20.8,101330.5,4.2,0.44,0.0,0.0,0.0,0.0,0.0,9.81,00:00:05,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,1.853,0,0,EMULATOR
1059,00:00:06,7,F,LAUNCH_PAD,-0.4,20.9,101333.1,4.2,0.45,0.0,0.0,0.0,0.0,0.0,9.81,00:00:06,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,1.898,0,0,EMULATOR
1059,00:00:07,8,F,LAUNCH_PAD,0.2,20.8,101320.9,4.2,0.45,0.0,0.0,0.0,0.0,0.0,9.81,00:00:07,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,1.887,0,0,EMULATOR
1059,00:00:08,9,F,LAUNCH_PAD,0.5,20.9,101322.8,4.2,0.5,0.0,0.0,0.0,0.0,0.0,9.81,00:00:08,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.089,0,0,EMULATOR
1059,00:00:09,10,F,LAUNCH_PAD,-0.2,21.0,101327.1,4.2,0.54,0.0,0.0,0.0,0.0,0.0,9.81,00:00:09,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.284,0,0,EMULATOR
1059,00:00:10,11,F,LAUNCH_PAD,0.3,21.0,101325.5,4.19,0.55,0.0,0.0,0.0,0.0,0.0,9.81,00:00:10,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.296,0,0,EMULATOR
1059,00:00:11,12,F,LAUNCH_PAD,-0.4,21.1,101327.4,4.19,0.59,0.0,0.0,0.0,0.0,0.0,9.81,00:00:11,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.473,0,0,EMULATOR
1059,00:00:12,13,F,LAUNCH_PAD,0.1,21.1,101326.8,4.19,0.59,0.0,0.0,0.0,0.0,0.0,9.81,00:00:12,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.471,0,0,EMULATOR
1059,00:00:13,14,F,LAUNCH_PAD,0.1,21.2,101324.3,4.2,0.63,0.0,0.0,0.0,0.0,0.0,9.81,00:00:13,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.646,0,0,EMULATOR
1059,00:00:14,15,F,LAUNCH_PAD,0.1,21.2,101327.7,4.2,0.68,0.0,0.0,0.0,0.0,0.0,9.81,00:00:14,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.833,0,0,EMULATOR
1059,00:00:15,16,F,LAUNCH_PAD,0.0,21.3,101320.3,4.19,0.68,0.0,0.0,0.0,0.0,0.0,9.81,00:00:15,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.846,0,0,EMULATOR
1059,00:00:16,17,F,LAUNCH_PAD,0.5,21.3,101316.0,4.2,0.65,0.0,0.0,0.0,0.0,0.0,9.81,00:00:16,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.745,0,0,EMULATOR
1059,00:00:17,18,F,LAUNCH_PAD,0.2,21.2,101319.7,4.2,0.64,0.0,0.0,0.0,0.0,0.0,9.81,00:00:17,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.7,0,0,EMULATOR
1059,00:00:18,19,F,LAUNCH_PAD,-0.5,21.3,101326.4,4.2,0.64,0.0,0.0,0.0,0.0,0.0,9.81,00:00:18,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.691,0,0,EMULATOR
1059,00:00:19,20,F,LAUNCH_PAD,0.0,21.3,101320.1,4.2,0.69,0.0,0.0,0.0,0.0,0.0,9.81,00:00:19,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.893,0,0,EMULATOR
1059,00:00:20,21,F,LAUNCH_PAD,-0.4,21.2,101332.5,4.19,0.65,0.0,0.0,0.0,0.0,0.0,9.81,00:00:20,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.707,0,0,EMULATOR
1059,00:00:21,22,F,LAUNCH_PAD,0.0,21.1,101323.1,4.2,0.63,0.0,0.0,0.0,0.0,0.0,9.81,00:00:21,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.645,0,0,EMULATOR
1059,00:00:22,23,F,LAUNCH_PAD,-0.5,21.1,101335.0,4.2,0.65,0.0,0.0,0.0,0.0,0.0,9.81,00:00:22,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.735,0,0,EMULATOR
1059,00:00:23,24,F,LAUNCH_PAD,0.4,21.0,101321.0,4.19,0.65,0.0,0.0,0.0,0.0,0.0,9.81,00:00:23,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.714,0,0,EMULATOR
1059,00:00:24,25,F,LAUNCH_PAD,0.1,21.0,101326.1,4.18,0.69,0.0,0.0,0.0,0.0,0.0,9.81,00:00:24,0.0,51.1833,-1.8214,8,ST,DISARMED,95,2.899,0,0,EMULATOR
1059,00:00:25,26,F,LAUNCH_PAD,0.2,21.0,101318.6,4.19,0.67,0.0,0.0,0.0,0.0,0.0,9.81,00:00:25,0.0,51.1833,-1.8214,8,ST,DISARMED,95,2.813,0,0,EMULATOR
1059,00:00:26,27,F,LAUNCH_PAD,0.1,21.1,101318.4,4.18,0.66,0.0,0.0,0.0,0.0,0.0,9.81,00:00:26,0.0,51.1833,-1.8214,8,ST,DISARMED,95,2.759,0,0,EMULATOR
1059,00:00:27,28,F,LAUNCH_PAD,-0.2,21.2,101330.2,4.19,0.66,0.0,0.0,0.0,0.0,0.0,9.81,00:00:27,0.0,51.1833,-1.8214,8,CAL,DISARMED,95,2.775,0,0,EMULATOR
1059,00:00:28,29,F,LAUNCH_PAD,0.3,21.2,101317.6,4.19,0.63,0.0,0.0,0.0,0.0,0.0,9.81,00:00:28,0.0,51.1833,-1.8214,8,CAL,DISARMED,95,2.642,0,0,EMULATOR
1059,00:00:29,30,F,LAUNCH_PAD,0.4,21.3,101315.9,4.19,0.63,0.0,0.0,0.0,0.0,0.0,9.81,00:00:29,0.0,51.1833,-1.8214,8,ST,DISARMED,95,2.631,0,0,EMULATOR
1059,00:00:30,31,F,LAUNCH_PAD,-0.2,21.3,101331.8,4.18,0.63,0.0,0.0,0.0,0.0,0.0,9.81,00:00:30,0.0,51.1833,-1.8214,8,ST,DISARMED,95,2.654,0,0,EMULATOR
1059,00:00:31,32,F,LAUNCH_PAD,-0.3,21.2,101325.2,4.18,0.67,0.0,0.0,0.0,0.0,0.0,9.81,00:00:31,0.0,51.1833,-1.8214,8,ST,DISARMED,95,2.787,0,0,EMULATOR
1059,00:00:32,33,F,LAUNCH_PAD,0.4,21.1,101315.2,4.17,0.71,0.0,0.0,0.0,0.0,0.0,9.81,00:00:32,0.0,51.1833,-1.8214,8,ST,DISARMED,95,2.947,0,0,EMULATOR
1059,00:00:33,34,F,LAUNCH_PAD,0.3,21.0,101321.3,4.17,0.71,0.0,0.0,0.0,0.0,0.0,9.81,00:00:33,0.0,51.1833,-1.8214,8,ST,DISARMED,95,2.977,0,0,EMULATOR
1059,00:00:34,35,F,LAUNCH_PAD,0.0,21.0,101326.2,4.17,0.68,0.0,0.0,0.0,0.0,0.0,9.81,00:00:34,0.0,51.1833,-1.8214,8,ST,DISARMED,95,2.837,0,0,EMULATOR
1059,00:00:35,36,F,LAUNCH_PAD,-0.4,20.9,101333.1,4.16,0.65,0.0,0.0,0.0,0.0,0.0,9.81,00:00:35,0.0,51.1833,-1.8214,8,ST,DISARMED,95,2.702,0,0,EMULATOR
1059,00:00:36,37,F,LAUNCH_PAD,0.1,21.0,101323.9,4.17,0.67,0.0,0.0,0.0,0.0,0.0,9.81,00:00:36,0.0,51.1833,-1.8214,8,ST,DISARMED,95,2.794,0,0,EMULATOR
1059,00:00:37,38,F,LAUNCH_PAD,-0.2,21.1,101326.0,4.18,0.71,0.0,0.0,0.0,0.0,0.0,9.81,00:00:37,0.0,51.1833,-1.8214,8,ST,DISARMED,95,2.972,0,0,EMULATOR
1059,00:00:38,39,F,LAUNCH_PAD,0.0,21.1,101320.7,4.17,0.69,0.0,0.0,0.0,0.0,0.0,9.81,00:00:38,0.0,51.1833,-1.8214,8,ST,DISARMED,95,2.859,0,0,EMULATOR
1059,00:00:39,40,F,LAUNCH_PAD,-0.4,21.1,101329.5,4.16,0.68,0.0,0.0,0.0,0.0,0.0,9.81,00:00:39,0.0,51.1833,-1.8214,8,ST,DISARMED,95,2.849,0,0,EMULATOR
1059,00:00:40,41,F,LAUNCH_PAD,-0.4,21.0,101331.1,4.16,0.7,0.0,0.0,0.0,0.0,0.0,9.81,00:00:40,0.0,51.1833,-1.8214,8,ST,DISARMED,95,2.933,0,0,EMULATOR
1059,00:00:41,42,F,LAUNCH_PAD,-0.3,20.9,101333.1,4.17,0.75,0.0,0.0,0.0,0.0,0.0,9.81,00:00:41,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.142,0,0,EMULATOR
1059,00:00:42,43,F,LAUNCH_PAD,0.1,21.0,101328.2,4.17,0.79,0.0,0.0,0.0,0.0,0.0,9.81,00:00:42,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.317,0,0,EMULATOR
1059,00:00:43,44,F,LAUNCH_PAD,0.3,21.1,101323.2,4.17,0.77,0.0,0.0,0.0,0.0,0.0,9.81,00:00:43,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.206,0,0,EMULATOR
1059,00:00:44,45,F,LAUNCH_PAD,-0.3,21.1,101330.8,4.17,0.76,0.0,0.0,0.0,0.0,0.0,9.81,00:00:44,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.169,0,0,EMULATOR
1059,00:00:45,46,F,LAUNCH_PAD,0.4,21.2,101317.4,4.17,0.81,0.0,0.0,0.0,0.0,0.0,9.81,00:00:45,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.369,0,0,EMULATOR
1059,00:00:46,47,F,LAUNCH_PAD,-0.1,21.2,101327.7,4.17,0.8,0.0,0.0,0.0,0.0,0.0,9.81,00:00:46,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.351,0,0,EMULATOR
1059,00:00:47,48,F,LAUNCH_PAD,-0.4,21.1,101329.0,4.18,0.79,0.0,0.0,0.0,0.0,0.0,9.81,00:00:47,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.289,0,0,EMULATOR
1059,00:00:48,49,F,LAUNCH_PAD,0.1,21.1,101324.2,4.18,0.77,0.0,0.0,0.0,0.0,0.0,9.81,00:00:48,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.217,0,0,EMULATOR
1059,00:00:49,50,F,LAUNCH_PAD,-0.4,21.1,101327.0,4.17,0.8,0.0,0.0,0.0,0.0,0.0,9.81,00:00:49,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.34,0,0,EMULATOR
1059,00:00:50,51,F,LAUNCH_PAD,0.4,21.2,101318.8,4.17,0.77,0.0,0.0,0.0,0.0,0.0,9.81,00:00:50,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.196,0,0,EMULATOR
1059,00:00:51,52,F,LAUNCH_PAD,0.4,21.2,101322.1,4.17,0.76,0.0,0.0,0.0,0.0,0.0,9.81,00:00:51,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.155,0,0,EMULATOR
1059,00:00:52,53,F,LAUNCH_PAD,0.1,21.1,101321.6,4.16,0.77,0.0,0.0,0.0,0.0,0.0,9.81,00:00:52,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.215,0,0,EMULATOR
1059,00:00:53,54,F,LAUNCH_PAD,-0.3,21.0,101329.8,4.16,0.8,0.0,0.0,0.0,0.0,0.0,9.81,00:00:53,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.329,0,0,EMULATOR
1059,00:00:54,55,F,LAUNCH_PAD,-0.2,21.0,101326.3,4.15,0.83,0.0,0.0,0.0,0.0,0.0,9.81,00:00:54,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.439,0,0,EMULATOR
1059,00:00:55,56,F,LAUNCH_PAD,0.2,21.1,101322.0,4.15,0.86,0.0,0.0,0.0,0.0,0.0,9.81,00:00:55,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.576,0,0,EMULATOR
1059,00:00:56,57,F,LAUNCH_PAD,0.2,21.0,101327.1,4.15,0.85,0.0,0.0,0.0,0.0,0.0,9.81,00:00:56,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.548,0,0,EMULATOR
1059,00:00:57,58,F,LAUNCH_PAD,0.1,21.0,101320.4,4.15,0.85,0.0,0.0,0.0,0.0,0.0,9.81,00:00:57,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.531,0,0,EMULATOR
1059,00:00:58,59,F,LAUNCH_PAD,0.4,21.1,101317.9,4.16,0.8,0.0,0.0,0.0,0.0,0.0,9.81,00:00:58,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.342,0,0,EMULATOR
1059,00:00:59,60,F,LAUNCH_PAD,-0.0,21.1,101325.1,4.16,0.8,0.0,0.0,0.0,0.0,0.0,9.81,00:00:59,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.32,0,0,EMULATOR
1059,00:01:00,61,F,LAUNCH_PAD,0.3,21.2,101318.1,4.16,0.81,0.0,0.0,0.0,0.0,0.0,9.81,00:01:00,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.385,0,0,EMULATOR
1059,00:01:01,62,F,LAUNCH_PAD,0.1,21.2,101326.0,4.16,0.78,0.0,0.0,0.0,0.0,0.0,9.81,00:01:01,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.264,0,0,EMULATOR
1059,00:01:02,63,F,LAUNCH_PAD,-0.3,21.3,101324.7,4.16,0.83,0.0,0.0,0.0,0.0,0.0,9.81,00:01:02,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.437,0,0,EMULATOR
1059,00:01:03,64,F,LAUNCH_PAD,-0.5,21.3,101328.1,4.16,0.81,0.0,0.0,0.0,0.0,0.0,9.81,00:01:03,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.356,0,0,EMULATOR
1059,00:01:04,65,F,LAUNCH_PAD,-0.1,21.4,101323.7,4.16,0.82,0.0,0.0,0.0,0.0,0.0,9.81,00:01:04,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.418,0,0,EMULATOR
1059,00:01:05,66,F,LAUNCH_PAD,-0.2,21.4,101327.5,4.16,0.79,0.0,0.0,0.0,0.0,0.0,9.81,00:01:05,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.287,0,0,EMULATOR
1059,00:01:06,67,F,LAUNCH_PAD,0.2,21.5,101319.0,4.16,0.8,0.0,0.0,0.0,0.0,0.0,9.81,00:01:06,0.0,51.1833,-1.8214,8,ST,DISARMED,95,3.343,0,0,EMULATOR
