TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,SUBSTATE,MAIN_SOC,BUS_POWER,ACTIVE_MECHS,ACTIVE_CAMERA,MATEK
1059,00:00:00,1,F,LAUNCH_PAD,0.1,21.1,101327.7,4.2,0.48,0.0,0.0,0.0,0.0,0.0,9.81,00:00:00,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.006,0,0,EMULATOR
1059,00:00:01,2,F,LAUNCH_PAD,0.5,21.1,101314.5,4.19,0.5,0.0,0.0,0.0,0.0,0.0,9.81,00:00:01,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.113,0,0,EMULATOR
1059,00:00:02,3,F,LAUNCH_PAD,0.1,21.1,101326.5,4.18,0.51,0.0,0.0,0.0,0.0,0.0,9.81,00:00:02,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.123,0,0,EMULATOR
1059,00:00:03,4,F,LAUNCH_PAD,0.3,21.1,101325.0,4.18,0.52,0.0,0.0,0.0,0.0,0.0,9.81,00:00:03,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.154,0,0,EMULATOR
1059,00:00:04,5,F,LAUNCH_PAD,0.2,21.0,101325.1,4.18,0.56,0.0,0.0,0.0,0.0,0.0,9.81,00:00:04,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.347,0,0,EMULATOR
1059,00:00:05,6,F,LAUNCH_PAD,-0.4,21.0,101325.1,4.18,0.54,0.0,0.0,0.0,0.0,0.0,9.81,00:00:05,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.262,0,0,EMULATOR
1059,00:00:06,7,F,LAUNCH_PAD,0.3,21.0,101326.0,4.19,0.49,0.0,0.0,0.0,0.0,0.0,9.81,00:00:06,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.062,0,0,EMULATOR
1059,00:00:07,8,F,LAUNCH_PAD,0.1,21.0,101321.9,4.19,0.52,0.0,0.0,0.0,0.0,0.0,9.81,00:00:07,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.171,0,0,EMULATOR
1059,00:00:08,9,F,LAUNCH_PAD,0.1,21.1,101324.6,4.19,0.56,0.0,0.0,0.0,0.0,0.0,9.81,00:00:08,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.339,0,0,EMULATOR
1059,00:00:09,10,F,LAUNCH_PAD,-0.0,21.1,101330.2,4.19,0.56,0.0,0.0,0.0,0.0,0.0,9.81,00:00:09,0.0,51.1833,-1.8214,8,ST,DISARMED,95,2.34,0,0,EMULATOR
1059,00:00:10,11,F,LAUNCH_PAD,0.1,21.2,101324.7,4.18,0.6,0.0,0.0,0.0,0.0,0.0,9.81,00:00:10,0.0,51.1833,-1.8214,8,ST,DISARMED,95,2.492,0,0,EMULATOR
