TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,SUBSTATE,MAIN_SOC,BUS_POWER,ACTIVE_MECHS,ACTIVE_CAMERA,MATEK
1059,00:00:02,3,F,LAUNCH_PAD,-0.4,21.0,101331.1,4.2,0.62,0.0,0.0,0.0,0.0,0.0,9.81,00:00:02,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.62,0,0,EMULATOR
1059,00:00:03,4,F,LAUNCH_PAD,0.2,20.9,101323.1,4.2,0.58,0.0,0.0,0.0,0.0,0.0,9.81,00:00:03,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.435,0,0,EMULATOR
1059,00:00:04,5,F,LAUNCH_PAD,0.3,20.9,101325.3,4.2,0.61,0.0,0.0,0.0,0.0,0.0,9.81,00:00:04,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.552,0,0,EMULATOR
1059,00:00:05,6,F,LAUNCH_PAD,-0.2,20.9,101326.1,4.2,0.62,0.0,0.0,0.0,0.0,0.0,9.81,00:00:05,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.592,0,0,EMULATOR
1059,00:00:06,7,F,LAUNCH_PAD,0.2,20.8,101320.1,4.2,0.63,0.0,0.0,0.0,0.0,0.0,9.81,00:00:06,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.641,0,0,EMULATOR
1059,00:00:07,8,F,LAUNCH_PAD,-0.0,20.9,101322.9,4.19,0.68,0.0,0.0,0.0,0.0,0.0,9.81,00:00:07,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.842,0,0,EMULATOR
1059,00:00:08,9,F,LAUNCH_PAD,-0.3,20.9,101333.8,4.18,0.64,0.0,0.0,0.0,0.0,0.0,9.81,00:00:08,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.697,0,0,EMULATOR
1059,00:00:09,10,F,LAUNCH_PAD,-0.0,20.8,101329.1,4.19,0.65,0.0,0.0,0.0,0.0,0.0,9.81,00:00:09,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.741,0,0,EMULATOR
1059,00:00:10,11,F,LAUNCH_PAD,0.5,20.9,101320.6,4.2,0.62,0.0,0.0,0.0,0.0,0.0,9.81,00:00:10,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.581,0,0,EMULATOR
1059,00:00:11,12,F,LAUNCH_PAD,-0.2,20.9,101324.1,4.2,0.57,0.0,0.0,0.0,0.0,0.0,9.81,00:00:11,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.381,0,0,EMULATOR
1059,00:00:12,13,F,LAUNCH_PAD,0.5,20.8,101320.5,4.2,0.61,0.0,0.0,0.0,0.0,0.0,9.81,00:00:12,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.551,0,0,EMULATOR
1059,00:00:13,14,F,LAUNCH_PAD,0.4,20.9,101317.8,4.19,0.6,0.0,0.0,0.0,0.0,0.0,9.81,00:00:13,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.507,0,0,EMULATOR
1059,00:00:14,15,F,LAUNCH_PAD,0.2,20.9,101326.0,4.2,0.64,0.0,0.0,0.0,0.0,0.0,9.81,00:00:14,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.709,0,0,EMULATOR
1059,00:00:15,16,F,LAUNCH_PAD,-0.3,20.8,101329.4,4.2,0.63,0.0,0.0,0.0,0.0,0.0,9.81,00:00:15,0.0,51.1833,-1.8214,8,CXON,DISARMED,95,2.642,0,0,EMULATOR
